-9.999000000000000110e-01 1.876655599000000008e-01 -3.130232512000000189e-01 4.543652754000000016e+00 -7.483620216999999908e-01
-9.998000000000000220e-01 2.230807001000000012e-01 -2.931870147999999787e-01 4.618594637000000169e+00 -6.865848890000000315e-01
-9.997000000000000330e-01 2.371406162999999956e-01 -2.873809210000000114e-01 4.648834210000000411e+00 -6.673820876999999596e-01
-9.996000000000000441e-01 2.436886769000000119e-01 -2.844784498999999856e-01 4.662730222000000424e+00 -6.580366297999999947e-01
-9.995000000000000551e-01 2.470755645000000111e-01 -2.825671947000000239e-01 4.669706897000000190e+00 -6.522565564000000204e-01
-9.993999999999999551e-01 2.489373447000000072e-01 -2.811618007000000197e-01 4.673369113999999769e+00 -6.482484269999999604e-01
-9.992999999999999661e-01 2.499878093000000023e-01 -2.800842110999999801e-01 4.675294783000000010e+00 -6.453136559000000050e-01
-9.991999999999999771e-01 2.505769299000000228e-01 -2.792446152999999986e-01 4.676254151000000192e+00 -6.431058871000000510e-01
-9.990999999999999881e-01 2.508922181000000085e-01 -2.785869481000000092e-01 4.676656012999999668e+00 -6.414220950000000254e-01
-9.989999999999999991e-01 2.510410437999999744e-01 -2.780717957000000129e-01 4.676731334000000295e+00 -6.401296279999999506e-01
-9.989000000000000101e-01 2.510879797000000191e-01 -2.776696589000000048e-01 4.676616689000000271e+00 -6.391356082000000383e-01
-9.988000000000000211e-01 2.510732544000000011e-01 -2.773576915000000032e-01 4.676395413999999917e+00 -6.383720278000000192e-01
-9.987000000000000322e-01 2.510225336999999945e-01 -2.771178445999999962e-01 4.676119340999999707e+00 -6.377875875999999833e-01
-9.986000000000000432e-01 2.509524175000000246e-01 -2.769356833000000129e-01 4.675820936000000039e+00 -6.373428071000000195e-01
-9.985000000000000542e-01 2.508736819999999867e-01 -2.767995752999999892e-01 4.675520417000000428e+00 -6.370068853999999448e-01
-9.983999999999999542e-01 2.507932742000000270e-01 -2.767001034000000081e-01 4.675230082999999759e+00 -6.367555766000000395e-01
-9.982999999999999652e-01 2.507155797999999769e-01 -2.766296262999999866e-01 4.674957057000000304e+00 -6.365696891000000024e-01
-9.981999999999999762e-01 2.506432540999999903e-01 -2.765819399000000178e-01 4.674705044999999615e+00 -6.364339883999999836e-01
-9.980999999999999872e-01 2.505777785000000146e-01 -2.765520114999999723e-01 4.674475518999999579e+00 -6.363363735000000521e-01
-9.979999999999999982e-01 2.505198412999999902e-01 -2.765357668999999796e-01 4.674268497999999994e+00 -6.362672434999999682e-01
-9.979000000000000092e-01 2.504696000000000145e-01 -2.765299189000000046e-01 4.674083086000000442e+00 -6.362190031000000134e-01
-9.978000000000000203e-01 2.504268653999999761e-01 -2.765318259999999806e-01 4.673917839999999657e+00 -6.361856701000000447e-01
-9.977000000000000313e-01 2.503912301999999812e-01 -2.765393772999999999e-01 4.673771020000000220e+00 -6.361625611000000236e-01
-9.976000000000000423e-01 2.503621592999999979e-01 -2.765508964999999764e-01 4.673640758000000339e+00 -6.361460380000000248e-01
-9.975000000000000533e-01 2.503390522999999757e-01 -2.765650631000000081e-01 4.673525172999999810e+00 -6.361333031000000471e-01
-9.973999999999999533e-01 2.503212872000000200e-01 -2.765808463000000161e-01 4.673422446000000008e+00 -6.361222314000000155e-01
-9.972999999999999643e-01 2.503082488999999744e-01 -2.765974511000000025e-01 4.673330862000000252e+00 -6.361112354000000302e-01
-9.971999999999999753e-01 2.502993483000000019e-01 -2.766142726999999968e-01 4.673248841000000375e+00 -6.360991540999999527e-01
-9.970999999999999863e-01 2.502940339999999986e-01 -2.766308597000000091e-01 4.673174944000000330e+00 -6.360851640000000362e-01
-9.969999999999999973e-01 2.502917988999999732e-01 -2.766468833999999877e-01 4.673107885000000294e+00 -6.360687054000000451e-01
-9.969000000000000083e-01 2.502921826999999766e-01 -2.766621126000000097e-01 4.673046519999999759e+00 -6.360494244000000075e-01
-9.968000000000000194e-01 2.502947725999999928e-01 -2.766763928000000039e-01 4.672989842999999865e+00 -6.360271251000000348e-01
-9.967000000000000304e-01 2.502992016000000208e-01 -2.766896295999999866e-01 4.672936976999999992e+00 -6.360017317999999698e-01
-9.966000000000000414e-01 2.503051465999999725e-01 -2.767017751999999997e-01 4.672887164999999676e+00 -6.359732583999999633e-01
-9.965000000000000524e-01 2.503123250000000022e-01 -2.767128171000000081e-01 4.672839751999999791e+00 -6.359417845999999486e-01
-9.963999999999999524e-01 2.503204914000000114e-01 -2.767227693000000044e-01 4.672794182999999713e+00 -6.359074365000000340e-01
